,engine.oxTank.liquid.mass,engine.oxTank.liquid.density,engine.oxTank.liquid.temperature,engine.oxTank.liquid.pressure,engine.oxTank.liquid.enthalpy,engine.oxTank.liquid.internalEnergy,engine.oxTank.liquid.volume,simControl.currentTime
40,8.828250613120014,874.3122276171431,288.108564653498,9307922.34582,194007.04454038423,183361.05097913914,0.010097366060155183,0.04000000000000003
41,8.826381878448014,874.3178850537186,288.1075242244136,9307922.34582,194004.72166794355,183358.79699358085,0.010095163360298545,0.04100000000000003
42,8.824513143776015,874.3235435991835,288.1064835722834,9307922.34582,194002.39832016214,183356.54254529226,0.010092960676146952,0.04200000000000003
43,8.822644409104015,874.3292032539933,288.1054426970124,9307922.34582,194000.0744968417,183354.28763408004,0.010090758007703227,0.04300000000000003
44,8.820775674432015,874.3348640186019,288.10440159850583,9307922.34582,193997.7501977834,183352.03225975065,0.010088555354970209,0.04400000000000003
45,8.818906939760016,874.3405258934646,288.1033602766688,9307922.34582,193995.425422789,183349.77642211056,0.010086352717950728,0.04500000000000003
46,8.817038205088016,874.3461888790372,288.1023187314063,9307922.34582,193993.1001716594,183347.52012096602,0.010084150096647614,0.046000000000000034
47,8.815169470416016,874.3518529757761,288.10127696262316,9307922.34582,193990.77444419547,183345.26335612318,0.010081947491063692,0.047000000000000035
48,8.813300735744017,874.3575181841346,288.10023497022456,9307922.34582,193988.44824019933,183343.0061273881,0.01007974490120183,0.048000000000000036
49,8.811432001072017,874.363184504571,288.0991927541153,9307922.34582,193986.1215594711,183340.74843456672,0.010077542327064839,0.04900000000000004
50,8.809563266400017,874.3688519375427,288.0981503142,9307922.34582,193983.7944018111,183338.4902774648,0.010075339768655546,0.05000000000000004
51,8.807694531728018,874.3745204835052,288.09710765038335,9307922.34582,193981.4667670205,183336.23165588797,0.010073137225976808,0.05100000000000004
52,8.805825797056018,874.3801901429152,288.0960647625703,9307922.34582,193979.1386548998,183333.97256964186,0.010070934699031468,0.05200000000000004
53,8.803957062384018,874.385860916232,288.0950216506652,9307922.34582,193976.8100652493,183331.71301853185,0.010068732187822347,0.05300000000000004
54,8.802088327712019,874.3915328039111,288.0939783145727,9307922.34582,193974.48099786925,183329.45300236324,0.010066529692352309,0.05400000000000004
55,8.800219593040019,874.3972058064115,288.0929347541973,9307922.34582,193972.15145255974,183327.19252094123,0.010064327212624187,0.05500000000000004
56,8.79835085836802,874.4028799241931,288.09189096944334,9307922.34582,193969.82142912038,183324.93157407086,0.010062124748640806,0.05600000000000004
57,8.79648212369602,874.4085551577122,288.0908469602152,9307922.34582,193967.49092735164,183322.67016155706,0.01005992230040504,0.057000000000000044
58,8.79461338902402,874.4142315074282,288.0898027264172,9307922.34582,193965.15994705292,183320.40828320466,0.010057719867919727,0.058000000000000045
59,8.79274465435202,874.4199089738006,288.0887582679536,9307922.34582,193962.82848802395,183318.14593881834,0.01005551745118771,0.059000000000000045
60,8.79087591968002,874.4255875572886,288.0877135847286,9307922.34582,193960.49655006407,183315.88312820264,0.01005331505021184,0.060000000000000046
61,8.789007185008021,874.4312672583517,288.08666867664624,9307922.34582,193958.16413297303,183313.61985116205,0.010051112664994971,0.06100000000000005
62,8.787138450336021,874.4369480774511,288.0856235436106,9307922.34582,193955.8312365494,183311.35610750082,0.01004891029553994,0.06200000000000005
63,8.785269715664022,874.4426300150457,288.0845781855257,9307922.34582,193953.4978605927,183309.09189702317,0.010046707941849612,0.06300000000000004
64,8.783400980992022,874.4483130715969,288.08353260229535,9307922.34582,193951.16400490195,183306.8272195332,0.010044505603926834,0.06400000000000004
65,8.781532246320022,874.4539972475644,288.0824867938237,9307922.34582,193948.82966927596,183304.56207483486,0.010042303281774474,0.06500000000000004
66,8.779663511648023,874.4596825434111,288.0814407600143,9307922.34582,193946.49485351337,183302.2964627319,0.010040100975395365,0.06600000000000004
67,8.777794776976023,874.4653689595974,288.0803945007709,9307922.34582,193944.1595574128,183300.03038302806,0.010037898684792377,0.06700000000000005
68,8.775926042304024,874.471056496585,288.0793480159973,9307922.34582,193941.8237807726,183297.76383552692,0.010035696409968367,0.06800000000000005
69,8.774057307632024,874.476745154836,288.0783013055972,9307922.34582,193939.48752339144,183295.4968200319,0.010033494150926196,0.06900000000000005
70,8.772188572960024,874.4824349348135,288.0772543694739,9307922.34582,193937.15078506683,183293.22933634632,0.01003129190766871,0.07000000000000005
71,8.770319838288025,874.4881258369785,288.0762072075312,9307922.34582,193934.81356559796,183290.9613842734,0.010029089680198793,0.07100000000000005
72,8.768451103616025,874.4938178617958,288.07515981967225,9307922.34582,193932.4758647816,183288.6929636162,0.010026887468519282,0.07200000000000005
73,8.766582368944025,874.4995110097273,288.07411220580065,9307922.34582,193930.1376824164,183286.4240741777,0.01002468527263306,0.07300000000000005
74,8.764713634272026,874.5052052812368,288.0730643658196,9307922.34582,193927.7990182997,183284.15471576067,0.010022483092542982,0.07400000000000005
75,8.762844899600026,874.5109006767873,288.0720162996325,9307922.34582,193925.45987222952,183281.88488816784,0.010020280928251926,0.07500000000000005
76,8.760976164928026,874.5165971968445,288.07096800714226,9307922.34582,193923.1202440025,183279.6145912018,0.010018078779762738,0.07600000000000005
77,8.759107430256027,874.5222948418723,288.06991948825214,9307922.34582,193920.78013341632,183277.34382466497,0.010015876647078294,0.07700000000000005
78,8.757238695584027,874.5279936123336,288.0688707428655,9307922.34582,193918.43954026862,183275.07258835968,0.010013674530201478,0.07800000000000006
79,8.755369960912027,874.5336935086949,288.06782177088485,9307922.34582,193916.09846435595,183272.80088208814,0.010011472429135148,0.07900000000000006
80,8.753501226240028,874.5393945314219,288.06677257221344,9307922.34582,193913.75690547525,183270.5287056524,0.010009270343882168,0.08000000000000006
81,8.751632491568028,874.5450966809793,288.065723146754,9307922.34582,193911.41486342336,183268.25605885443,0.010007068274445417,0.08100000000000006
82,8.749763756896028,874.5507999578326,288.0646734944096,9307922.34582,193909.07233799738,183265.982941496,0.010004866220827776,0.08200000000000006
83,8.747895022224029,874.556504362448,288.06362361508275,9307922.34582,193906.7293289932,183263.70935337886,0.010002664183032115,0.08300000000000006
84,8.746026287552029,874.5622098952924,288.06257350867617,9307922.34582,193904.38583620772,183261.43529430457,0.010000462161061308,0.08400000000000006
85,8.74415755288003,874.5679165568328,288.0615231750926,9307922.34582,193902.04185943695,183259.16076407454,0.009998260154918226,0.08500000000000006
86,8.74228881820803,874.5736243475349,288.0604726142346,9307922.34582,193899.6973984772,183256.8857624901,0.009996058164605763,0.08600000000000006
87,8.74042008353603,874.5793332678669,288.0594218260045,9307922.34582,193897.35245312413,183254.61028935245,0.009993856190126786,0.08700000000000006
88,8.73855134886403,874.5850433182958,288.05837081030495,9307922.34582,193895.00702317443,183252.33434446267,0.009991654231484187,0.08800000000000006
89,8.73668261419203,874.5907544992901,288.0573195670382,9307922.34582,193892.6611084227,183250.05792762164,0.009989452288680834,0.08900000000000007
90,8.734813879520031,874.5964668113174,288.05626809610663,9307922.34582,193890.3147086658,183247.78103863023,0.00998725036171962,0.09000000000000007
91,8.732945144848031,874.6021802548469,288.0552163974125,9307922.34582,193887.9678236985,183245.5036772891,0.009985048450603419,0.09100000000000007
92,8.731076410176032,874.6078948303469,288.0541644708579,9307922.34582,193885.62045331617,183243.22584339877,0.009982846555335122,0.09200000000000007
93,8.729207675504032,874.6136105382857,288.05311231634516,9307922.34582,193883.2725973144,183240.94753675975,0.009980644675917624,0.09300000000000007
94,8.727338940832032,874.6193273791338,288.0520599337761,9307922.34582,193880.92425548786,183238.66875717227,0.0099784428123538,0.09400000000000007
95,8.725470206160033,874.62504535336,288.05100732305294,9307922.34582,193878.57542763226,183236.38950443652,0.009976240964646546,0.09500000000000007
96,8.723601471488033,874.6307644614344,288.0499544840775,9307922.34582,193876.22611354166,183234.10977835255,0.00997403913279875,0.09600000000000007
97,8.721732736816033,874.6364847038279,288.0489014167517,9307922.34582,193873.87631301128,183231.82957872032,0.009971837316813297,0.09700000000000007
98,8.719864002144034,874.6422060810107,288.0478481209772,9307922.34582,193871.52602583542,183229.54890533956,0.009969635516693082,0.09800000000000007
99,8.717995267472034,874.6479285934521,288.04679459665607,9307922.34582,193869.1752518086,183227.26775800996,0.009967433732441014,0.09900000000000007
100,8.716126532800034,874.6536522416255,288.0457408436897,9307922.34582,193866.82399072533,183224.98613653108,0.009965231964059964,0.10000000000000007
101,8.714257798128035,874.659377026001,288.0446868619799,9307922.34582,193864.47224237988,183222.7040407023,0.00996303021155284,0.10100000000000008
102,8.712389063456035,874.6651029470503,288.04363265142814,9307922.34582,193862.12000656588,183220.4214703229,0.009960828474922542,0.10200000000000008
103,8.710520328784035,874.6708300052466,288.0425782119359,9307922.34582,193859.76728307738,183218.13842519207,0.009958626754171952,0.10300000000000008
104,8.708651594112036,874.6765582010605,288.0415235434047,9307922.34582,193857.4140717087,183215.8549051088,0.009956425049303988,0.10400000000000008
105,8.706782859440036,874.6822875349661,288.0404686457358,9307922.34582,193855.06037225257,183213.57090987198,0.009954223360321533,0.10500000000000008
106,8.704914124768036,874.6880180074338,288.03941351883077,9307922.34582,193852.70618450406,183211.2864392804,0.00995202168722752,0.10600000000000008
107,8.703045390096037,874.6937496189407,288.03835816259044,9307922.34582,193850.35150825485,183209.0014931327,0.009949820030024804,0.10700000000000008
108,8.701176655424037,874.6994823699563,288.0373025769163,9307922.34582,193847.99634329957,183206.7160712274,0.009947618388716335,0.10800000000000008
109,8.699307920752037,874.7052162609579,288.0362467617092,9307922.34582,193845.64068942983,183204.43017336287,0.009945416763304979,0.10900000000000008
110,8.697439186080038,874.7109512924171,288.03519071687043,9307922.34582,193843.28454644035,183202.14379933735,0.009943215153793669,0.11000000000000008
111,8.695570451408038,874.7166874648087,288.034134442301,9307922.34582,193840.92791412328,183199.856948949,0.009941013560185308,0.11100000000000008
112,8.693701716736038,874.7224247786089,288.0330779379017,9307922.34582,193838.57079227097,183197.5696219958,0.009938811982482788,0.11200000000000009
113,8.691832982064039,874.7281632342903,288.03202120357344,9307922.34582,193836.2131806769,183195.28181827557,0.009936610420689048,0.11300000000000009
114,8.689964247392039,874.7339028323304,288.03096423921687,9307922.34582,193833.85507913242,183192.9935375861,0.009934408874806969,0.11400000000000009
115,8.68809551272004,874.7396435732039,288.0299070447329,9307922.34582,193831.4964874307,183190.70477972503,0.009932207344839473,0.11500000000000009
116,8.68622677804804,874.745385457387,288.02884962002213,9307922.34582,193829.1374053639,183188.41554448975,0.009930005830789476,0.11600000000000009
117,8.68435804337604,874.7511284853538,288.02779196498534,9307922.34582,193826.7778327244,183186.12583167767,0.009927804332659908,0.11700000000000009
118,8.68248930870404,874.7568726575835,288.02673407952284,9307922.34582,193824.41776930343,183183.83564108599,0.009925602850453661,0.11800000000000009
119,8.68062057403204,874.762617974552,288.0256759635351,9307922.34582,193822.0572148931,183181.54497251182,0.009923401384173657,0.11900000000000009
120,8.678751839360041,874.7683644367363,288.0246176169226,9307922.34582,193819.696169285,183179.25382575212,0.009921199933822816,0.12000000000000009
121,8.676883104688041,874.7741120446135,288.0235590395858,9307922.34582,193817.334632271,183176.96220060368,0.009918998499404062,0.1210000000000001
122,8.675014370016042,874.7798607986622,288.0225002314248,9307922.34582,193814.97260364232,183174.67009686318,0.009916797080920303,0.1220000000000001
123,8.673145635344042,874.7856106993594,288.0214411923398,9307922.34582,193812.6100831899,183172.37751432727,0.009914595678374473,0.1230000000000001
124,8.671276900672042,874.7913617471836,288.0203819222312,9307922.34582,193810.24707070595,183170.08445279233,0.00991239429176949,0.1240000000000001
125,8.669408166000043,874.7971139426134,288.01932242099883,9307922.34582,193807.8835659804,183167.7909120547,0.009910192921108283,0.12500000000000008
126,8.667539431328043,874.8028672861284,288.0182626885428,9307922.34582,193805.5195688045,183165.49689191056,0.009907991566393763,0.12600000000000008
127,8.665670696656044,874.8086217782067,288.01720272476314,9307922.34582,193803.15507896882,183163.20239215592,0.009905790227628873,0.12700000000000009
128,8.663801961984044,874.814377419329,288.01614252955966,9307922.34582,193800.7900962647,183160.9074125867,0.009903588904816525,0.12800000000000009
129,8.661933227312044,874.8201342099744,288.01508210283214,9307922.34582,193798.4246204817,183158.61195299873,0.009901387597959659,0.1290000000000001
130,8.660064492640045,874.8258921506241,288.01402144448036,9307922.34582,193796.05865141028,183156.31601318764,0.009899186307061186,0.1300000000000001
131,8.658195757968045,874.8316512417566,288.01296055440423,9307922.34582,193793.69218884164,183154.01959294893,0.009896985032124064,0.1310000000000001
132,8.656327023296045,874.8374114838532,288.0118994325031,9307922.34582,193791.32523256497,183151.722692078,0.009894783773151217,0.1320000000000001
133,8.654458288624046,874.8431728773959,288.0108380786768,9307922.34582,193788.95778237033,183149.42531037013,0.009892582530145569,0.1330000000000001
134,8.652589553952046,874.8489354228657,288.0097764928245,9307922.34582,193786.58983804745,183147.12744762044,0.009890381303110055,0.1340000000000001
135,8.650720819280046,874.854699120744,288.00871467484586,9307922.34582,193784.22139938636,183144.82910362395,0.009888180092047614,0.1350000000000001
136,8.648852084608047,874.8604639715127,288.00765262464034,9307922.34582,193781.8524661762,183142.5302781755,0.009885978896961186,0.1360000000000001
137,8.646983349936047,874.8662299756551,288.006590342107,9307922.34582,193779.4830382068,183140.23097106977,0.009883777717853696,0.1370000000000001
138,8.645114615264047,874.8719971336512,288.0055278271453,9307922.34582,193777.11311526704,183137.93118210146,0.00988157655472811,0.1380000000000001
139,8.643245880592048,874.8777654459863,288.00446507965427,9307922.34582,193774.74269714637,183135.63091106497,0.009879375407587347,0.1390000000000001
140,8.641377145920048,874.8835349131427,288.0034020995331,9307922.34582,193772.37178363372,183133.33015775468,0.009877174276434352,0.1400000000000001
141,8.639508411248048,874.8893055356032,288.0023388866809,9307922.34582,193770.00037451793,183131.02892196478,0.009874973161272078,0.1410000000000001
142,8.637639676576049,874.895077313854,288.0012754409964,9307922.34582,193767.62846958727,183128.7272034893,0.009872772062103442,0.1420000000000001
143,8.635770941904049,874.9008502483762,288.0002117623788,9307922.34582,193765.25606863102,183126.42500212227,0.009870570978931422,0.1430000000000001
144,8.63390220723205,874.9066243396574,287.99914785072673,9307922.34582,193762.88317143716,183124.12231765743,0.009868369911758932,0.1440000000000001
145,8.63203347256005,874.9123995881794,287.998083705939,9307922.34582,193760.50977779427,183121.81914988847,0.009866168860588947,0.1450000000000001
146,8.63016473788805,874.9181759944274,287.99701932791453,9307922.34582,193758.1358874908,183119.51549860893,0.009863967825424418,0.1460000000000001
147,8.62829600321605,874.9239535588891,287.9959547165517,9307922.34582,193755.76150031362,183117.2113636122,0.009861766806268265,0.1470000000000001
148,8.62642726854405,874.9297322820486,287.99488987174925,9307922.34582,193753.38661605227,183114.90674469157,0.00985956580312346,0.1480000000000001
149,8.624558533872051,874.9355121643914,287.99382479340574,9307922.34582,193751.01123449343,183112.6016416402,0.009857364815992958,0.1490000000000001
150,8.622689799200051,874.9412932064045,287.9927594814196,9307922.34582,193748.63535542527,183110.29605425114,0.009855163844879706,0.1500000000000001
151,8.620821064528052,874.9470754085744,287.99169393568906,9307922.34582,193746.2589786348,183107.9899823172,0.009852962889786657,0.1510000000000001
152,8.618952329856052,874.9528587713879,287.9906281561126,9307922.34582,193743.88210390983,183105.6834256311,0.00985076195071677,0.1520000000000001
153,8.617083595184052,874.9586432953323,287.9895621425883,9307922.34582,193741.50473103707,183103.3763839855,0.009848561027673,0.1530000000000001
154,8.615214860512053,874.9644289808945,287.98849589501464,9307922.34582,193739.1268598044,183101.06885717285,0.009846360120658313,0.1540000000000001
155,8.613346125840053,874.9702158285639,287.9874294132894,9307922.34582,193736.74848999776,183098.7608449855,0.00984415922967565,0.1550000000000001
156,8.611477391168053,874.9760038388265,287.98636269731094,9307922.34582,193734.36962140503,183096.45234721564,0.009841958354727997,0.1560000000000001
157,8.609608656496054,874.9817930121721,287.9852957469771,9307922.34582,193731.99025381217,183094.14336365537,0.009839757495818295,0.1570000000000001
158,8.607739921824054,874.987583349089,287.98422856218576,9307922.34582,193729.61038700587,183091.83389409664,0.00983755665294952,0.1580000000000001
159,8.605871187152054,874.9933748500673,287.9831611428348,9307922.34582,193727.23002077237,183089.5239383312,0.00983535582612462,0.1590000000000001
160,8.604002452480055,874.9991675155943,287.9820934888221,9307922.34582,193724.84915489863,183087.21349615077,0.009833155015346587,0.16000000000000011
161,8.602133717808055,875.0049613461621,287.98102560004526,9307922.34582,193722.46778916972,183084.9025673468,0.009830954220618358,0.16100000000000012
162,8.600264983136055,875.010756342259,287.979957476402,9307922.34582,193720.08592337248,183082.5911517108,0.009828753441942919,0.16200000000000012
163,8.598396248464056,875.0165525043756,287.97888911778995,9307922.34582,193717.70355729247,183080.279249034,0.009826552679323239,0.16300000000000012
164,8.596527513792056,875.0223498330024,287.97782052410656,9307922.34582,193715.32069071557,183077.9668591075,0.009824351932762288,0.16400000000000012
165,8.594658779120056,875.0281483286313,287.9767516952492,9307922.34582,193712.9373234269,183075.6539817223,0.009822151202263027,0.16500000000000012
166,8.592790044448057,875.0339479917526,287.97568263111555,9307922.34582,193710.55345521218,183073.34061666933,0.00981995048782844,0.16600000000000012
167,8.590921309776057,875.0397488228575,287.9746133316027,9307922.34582,193708.16908585708,183071.02676373924,0.009817749789461504,0.16700000000000012
168,8.589052575104057,875.0455508224394,287.97354379660794,9307922.34582,193705.78421514612,183068.71242272263,0.00981554910716518,0.16800000000000012
169,8.587183840432058,875.0513539909896,287.9724740260284,9307922.34582,193703.3988428644,183066.39759340996,0.00981334844094245,0.16900000000000012
170,8.585315105760058,875.0571583290011,287.9714040197613,9307922.34582,193701.012968797,183064.08227559156,0.009811147790796289,0.17000000000000012
171,8.583446371088058,875.0629638369654,287.9703337777036,9307922.34582,193698.626592729,183061.7664690576,0.009808947156729692,0.17100000000000012
172,8.581577636416059,875.0687705153771,287.9692632997524,9307922.34582,193696.2397144443,183059.45017359813,0.00980674653874562,0.17200000000000013
173,8.579708901744059,875.0745783647283,287.96819258580456,9307922.34582,193693.85233372822,183057.13338900305,0.00980454593684707,0.17300000000000013
174,8.57784016707206,875.0803873855147,287.9671216357568,9307922.34582,193691.46445036394,183054.81611506216,0.009802345351037004,0.17400000000000013
175,8.57597143240006,875.0861975782288,287.9660504495061,9307922.34582,193689.07606413643,183052.49835156507,0.00980014478131842,0.17500000000000013
176,8.57410269772806,875.092008943365,287.96497902694915,9307922.34582,193686.6871748296,183050.1800983013,0.009797944227694309,0.17600000000000013
177,8.57223396305606,875.0978214814191,287.9639073679824,9307922.34582,193684.29778222725,183047.86135506022,0.009795743690167641,0.17700000000000013
178,8.57036522838406,875.1036351928853,287.9628354725027,9307922.34582,193681.90788611327,183045.54212163104,0.009793543168741413,0.17800000000000013
179,8.568496493712061,875.1094500782586,287.96176334040643,9307922.34582,193679.51748627116,183043.22239780283,0.00979134266341862,0.17900000000000013
180,8.566627759040061,875.1152661380361,287.96069097159005,9307922.34582,193677.12658248455,183040.9021833646,0.009789142174202235,0.18000000000000013
181,8.564759024368062,875.1210833727129,287.9596183659498,9307922.34582,193674.7351745364,183038.58147810516,0.009786941701095257,0.18100000000000013
182,8.562890289696062,875.1269017827848,287.9585455233822,9307922.34582,193672.34326221055,183036.26028181313,0.009784741244100684,0.18200000000000013
183,8.561021555024062,875.1327213687501,287.95747244378333,9307922.34582,193669.95084528942,183033.93859427713,0.009782540803221492,0.18300000000000013
184,8.559152820352063,875.1385421311037,287.95639912704945,9307922.34582,193667.5579235565,183031.6164152855,0.009780340378460699,0.18400000000000014
185,8.557284085680063,875.1443640703434,287.95532557307666,9307922.34582,193665.16449679408,183029.29374462657,0.009778139969821294,0.18500000000000014
186,8.555415351008063,875.150187186968,287.95425178176095,9307922.34582,193662.770564785,183026.97058208846,0.009775939577306261,0.18600000000000014
187,8.553546616336064,875.1560114814741,287.9531777529984,9307922.34582,193660.3761273119,183024.64692745914,0.009773739200918613,0.18700000000000014
188,8.551677881664064,875.1618369543608,287.9521034866846,9307922.34582,193657.98118415693,183022.32278052645,0.00977153884066134,0.18800000000000014
189,8.549809146992065,875.1676636061267,287.95102898271574,9307922.34582,193655.5857351021,183019.99814107813,0.009769338496537444,0.18900000000000014
190,8.547940412320065,875.1734914372689,287.9499542409875,9307922.34582,193653.1897799302,183017.67300890177,0.009767138168549941,0.19000000000000014
191,8.546071677648065,875.1793204482893,287.94887926139546,9307922.34582,193650.79331842234,183015.34738378483,0.00976493785670181,0.19100000000000014
192,8.544202942976066,875.1851506396853,287.9478040438353,9307922.34582,193648.3963503608,183013.0212655146,0.009762737560996076,0.19200000000000014
193,8.542334208304066,875.1909820119574,287.9467285882025,9307922.34582,193645.99887552712,183010.69465387822,0.009760537281435739,0.19300000000000014
194,8.540465473632066,875.1968145656058,287.9456528943927,9307922.34582,193643.60089370265,183008.3675486627,0.009758337018023805,0.19400000000000014
195,8.538596738960067,875.2026483011315,287.94457696230114,9307922.34582,193641.20240466876,183006.039949655,0.009756136770763275,0.19500000000000015
196,8.536728004288067,875.2084832190346,287.9435007918234,9307922.34582,193638.80340820702,183003.71185664184,0.009753936539657166,0.19600000000000015
197,8.534859269616067,875.2143193198161,287.9424243828545,9307922.34582,193636.40390409814,183001.38326940982,0.009751736324708491,0.19700000000000015
198,8.532990534944068,875.2201566039781,287.94134773528987,9307922.34582,193634.00389212303,182999.05418774544,0.009749536125920255,0.19800000000000015
199,8.531121800272068,875.2259950720216,287.94027084902456,9307922.34582,193631.6033720631,182996.72461143497,0.00974733594329548,0.19900000000000015
200,8.529253065600068,875.2318347244496,287.93919372395357,9307922.34582,193629.2023436981,182994.39454026462,0.009745135776837166,0.20000000000000015
201,8.527384330928069,875.2376755617632,287.938116359972,9307922.34582,193626.8008068094,182992.0639740205,0.009742935626548349,0.20100000000000015
202,8.525515596256069,875.243517584467,287.9370387569748,9307922.34582,193624.3987611766,182989.7329124885,0.009740735492432023,0.20200000000000015
203,8.52364686158407,875.249360793062,287.93596091485676,9307922.34582,193621.99620658052,182987.40135545435,0.009738535374491228,0.20300000000000015
204,8.52177812691207,875.2552051880529,287.93488283351275,9307922.34582,193619.59314280088,182985.06930270372,0.009736335272728968,0.20400000000000015
205,8.51990939224007,875.2610507699432,287.9338045128375,9307922.34582,193617.18956961753,182982.73675402213,0.009734135187148267,0.20500000000000015
